0.6428113515961252,0.9168805510008949,0.7387443863800768,0.5991113846854187,0.7108148806882123,0.7478571428571429,0.9607142857142857,0.8571428571428571,0.714406779661017,0.7907894736842105
0.7584860254545164,0.9330054343166204,0.879871866919083,0.7900440044004401,0.7721763729785318,0.7496346856953799,0.5935714285714285,0.8382142857142856,0.8403571428571428,0.82,0.8296610169491526,0.85
