0.3353014552441097,0.5652222716589739,0.3547436595544136,0.25755072876709106,0.4277341342748366,0.5046428571428572,0.775,0.55,0.43305084745762706,0.5802631578947367
0.5521144295057702,0.7561350382540234,0.6445200993191416,0.3644663206713252,0.6214424873933531,0.5450734618537754,0.4560714285714285,0.71,0.7307142857142856,0.5599999999999999,0.7271186440677966,0.7447368421052631
