0.6793595408850525,0.9248412917102655,0.7938770900716073,0.6112986835229184,0.7544083556821501,0.7632142857142857,0.9678571428571429,0.8571428571428571,0.7050847457627119,0.8289473684210528
0.7743476790592179,0.9420915776509959,0.8969011847460389,0.6501650165016503,0.7789005116993376,0.7901049823396565,0.5928571428571429,0.8392857142857142,0.8392857142857142,0.6599999999999999,0.8245762711864406,0.8625
