0.35546397774910055,0.5672010310650307,0.3907418079240538,0.38324113984745695,0.38213643068755654,0.5878571428571429,0.8357142857142857,0.6607142857142857,0.5203389830508475,0.6638157894736841
0.48160327079459675,0.6414249326188994,0.5465682541318693,0.48958119474154776,0.6696984836299344,0.41416616574615656,0.48249999999999993,0.7375,0.7607142857142858,0.6100000000000001,0.7652542372881356,0.7671052631578947
