0.6878605296972083,0.9099525552402142,0.7934764907130749,0.607632987677719,0.7841734539628967,0.7789285714285715,0.9607142857142857,0.8678571428571429,0.7279661016949153,0.844078947368421
0.7877057024999206,0.9396451724388208,0.9074489653617516,0.7094059405940594,0.782434792560845,0.8040605221319586,0.6121428571428571,0.8514285714285716,0.8532142857142858,0.75,0.8406779661016948,0.8697368421052631
