0.6331594599252139,0.9200836474623376,0.7516344957671977,0.5790106659436621,0.7183599380445732,0.7474999999999999,0.9678571428571429,0.8535714285714285,0.7008474576271186,0.8032894736842107
0.7624478166993528,0.9366727240795445,0.8863990298057183,0.6570191199846189,0.7710238297418021,0.7715011601688133,0.5864285714285715,0.8353571428571428,0.8375,0.7499999999999999,0.8313559322033898,0.8480263157894739
