0.4705567265553323,0.7242449719104612,0.5333784942616066,0.4087318761086658,0.5447039535040908,0.5696428571428572,0.8178571428571428,0.6428571428571429,0.5313559322033898,0.625
0.6647681057461514,0.8485053309185281,0.754444689244219,0.4361931932699664,0.7238404256389778,0.6476819371815635,0.5046428571428571,0.7485714285714284,0.76,0.65,0.7889830508474576,0.7447368421052631
