0.4698282058369983,0.7379843421667566,0.514810540187147,0.3892090071592028,0.551481662826142,0.5617857142857143,0.8178571428571428,0.6214285714285714,0.5237288135593221,0.6111842105263159
0.6301261898087003,0.8198823938991354,0.7228197795788839,0.4190574881084038,0.6969130087790935,0.6118844105513709,0.5032142857142857,0.7457142857142858,0.7617857142857144,0.5599999999999999,0.766949152542373,0.7710526315789473
