0.6396707796808898,0.931392037698544,0.7800575189745055,0.5851225446934264,0.7386999944298949,0.7392857142857144,0.9642857142857143,0.8571428571428571,0.6932203389830508,0.7973684210526315
0.7681748899873968,0.9462551628450819,0.8780829003301464,0.645984598459846,0.7761284992149837,0.7880251663978132,0.5942857142857142,0.8382142857142858,0.8382142857142858,0.69,0.8305084745762711,0.8539473684210526
