0.4830920361587805,0.7419872243929266,0.547941321476338,0.378120262619348,0.5855669735004523,0.5785714285714285,0.8357142857142857,0.6464285714285715,0.5152542372881357,0.6526315789473685
0.6636509029258778,0.8386423971761886,0.7665096205444574,0.33752828239217025,0.7318167685565935,0.6552119694683178,0.5046428571428571,0.7828571428571429,0.7914285714285715,0.6,0.7966101694915254,0.8
