0.5276410375164993,0.7796066613440633,0.5847965709704358,0.43510334118363125,0.6240768431267494,0.6125,0.8678571428571429,0.6571428571428571,0.5550847457627117,0.6881578947368421
0.6514951582841176,0.8339497465498212,0.7455515497783194,0.35435081380114347,0.7175754230630796,0.6409432936087486,0.5042857142857142,0.7664285714285716,0.7807142857142858,0.63,0.7847457627118645,0.7875
