0.4934004946700279,0.7306876305028537,0.5643089374686329,0.42695105641906633,0.5699675605099842,0.5828571428571429,0.8392857142857143,0.6464285714285715,0.5466101694915254,0.6302631578947369
0.6063231273527121,0.7778483717718915,0.6926841576826614,0.39744939548892017,0.6521536605593105,0.6172193909530069,0.4789285714285715,0.7371428571428571,0.760357142857143,0.58,0.7516949152542374,0.7789473684210526
