0.5025264390280856,0.696929132428618,0.590908674365169,0.4353436551857154,0.5775508004062968,0.5892857142857143,0.7785714285714286,0.675,0.5508474576271186,0.6434210526315789
0.5904956550526252,0.7448102278200127,0.6683849879146319,0.32719446776006433,0.6469521289052803,0.5842430985153991,0.4428571428571429,0.7,0.7239285714285715,0.49000000000000005,0.7347457627118643,0.7309210526315789
