0.6150263033331083,0.9001574120429503,0.7408208584733337,0.530321673671209,0.711448496777817,0.7153571428571428,0.9571428571428572,0.8357142857142857,0.6491525423728814,0.7894736842105263
0.7712447625567079,0.9451517150704106,0.8934544930817266,0.7106765676567658,0.7708487713411916,0.7814697390213119,0.5974999999999999,0.8364285714285714,0.8364285714285714,0.7699999999999999,0.826271186440678,0.8486842105263157
