0.6064287762493649,0.9047352255996362,0.6908913393962962,0.5707546567591972,0.6836862064367646,0.7103571428571428,0.95,0.8,0.6720338983050848,0.7664473684210527
0.7535381202696187,0.9460199487173656,0.8863092669246834,0.7076261197548326,0.7605249377685107,0.7625861541369765,0.5896428571428572,0.8264285714285713,0.8274999999999999,0.76,0.8161016949152543,0.8407894736842106
