0.5471387348755388,0.852137311883307,0.6096546574216012,0.4525754096303649,0.6349191223516056,0.6489285714285714,0.9071428571428571,0.725,0.5779661016949152,0.7144736842105261
0.6846072056583893,0.9319484280527278,0.8293529897267213,0.788454738330976,0.7266677027346407,0.6566323344772915,0.5439285714285714,0.7628571428571428,0.7628571428571428,0.8,0.7762711864406779,0.75
