0.6687931237110323,0.9083274405157357,0.7745467237858917,0.5864843328789234,0.7714001902023531,0.7714285714285715,0.9678571428571429,0.8607142857142858,0.7194915254237289,0.8335526315789474
0.7794984739347026,0.938678074386831,0.9086513422425972,0.7303217821782179,0.7909878761118735,0.778531441411528,0.5964285714285713,0.8482142857142858,0.8489285714285714,0.76,0.8491525423728815,0.8546052631578946
