0.5426584285612706,0.8526138639715277,0.6067636529741426,0.4497453024157732,0.6376734872982696,0.6599999999999999,0.9142857142857143,0.7428571428571429,0.5745762711864407,0.7361842105263158
0.6865712576862049,0.939615030353564,0.8304751992726221,0.8034299858557284,0.7261434970103043,0.6581620213473838,0.5382142857142858,0.7685714285714286,0.7685714285714286,0.82,0.7805084745762711,0.7559210526315789
