0.5828937287790195,0.8490248761177907,0.6610077300958472,0.5664850964827586,0.6560942023187488,0.7046428571428571,0.95,0.7892857142857143,0.6559322033898305,0.7703947368421052
0.6780240861805685,0.8901916307848877,0.8006241995862071,0.6108910891089109,0.7239018920195264,0.6609380275064355,0.5507142857142856,0.7846428571428572,0.7864285714285714,0.61,0.7737288135593221,0.8078947368421053
