0.6042411715468952,0.8916423583041856,0.7227208755031912,0.5348057040393228,0.691097874285638,0.7085714285714285,0.9571428571428572,0.8142857142857143,0.6449152542372881,0.7776315789473685
0.7655555604488478,0.945970631835301,0.897497649939138,0.7417766776677668,0.7667793203097444,0.7734880644411166,0.5892857142857142,0.8317857142857141,0.8335714285714285,0.77,0.8144067796610169,0.8526315789473685
