0.44573103086696036,0.7759116300696228,0.4701913410530565,0.33784036846012017,0.5561599236251505,0.5689285714285715,0.8678571428571429,0.625,0.4822033898305086,0.6480263157894737
0.6731541297543079,0.9272016657634601,0.7966249191527183,0.7831007386452931,0.711974505168334,0.6476580027294262,0.5271428571428572,0.7507142857142857,0.7507142857142857,0.8099999999999999,0.7601694915254238,0.7394736842105263
