0.45551984330415624,0.7560297736138734,0.4907644074020779,0.35862978858150246,0.5562235168959295,0.5757142857142857,0.8571428571428571,0.6428571428571429,0.49661016949152553,0.6526315789473685
0.6857201566219686,0.9196733574634646,0.829129787352767,0.7264726472647264,0.7061356699155356,0.6756471325196232,0.5407142857142857,0.7614285714285715,0.7614285714285715,0.7499999999999999,0.7593220338983051,0.7638157894736841
