0.6784804865477118,0.9098670210266103,0.8120025641074534,0.629392495327752,0.7749101361683342,0.7725,0.9607142857142857,0.8821428571428571,0.7322033898305085,0.8296052631578947
0.7889562125864767,0.9352484189386311,0.8988217691378021,0.6501485852710449,0.8076327667193989,0.790741781349473,0.6014285714285714,0.8592857142857142,0.8610714285714286,0.71,0.8601694915254239,0.8717105263157894
