0.6703708246264866,0.9306237825224246,0.7931123426896917,0.6185751961499316,0.7410273278392593,0.7625000000000001,0.9642857142857143,0.8785714285714286,0.7220338983050849,0.8164473684210527
0.7882995081501251,0.9379605941688104,0.9087645072357731,0.6693145413442443,0.7889145889278426,0.7993563014643265,0.6092857142857143,0.8550000000000001,0.8550000000000001,0.78,0.8466101694915255,0.8664473684210525
