0.41380024313746705,0.7581672475492445,0.4138276600310649,0.33295431932184033,0.49472251886065133,0.5642857142857143,0.875,0.6142857142857143,0.490677966101695,0.6282894736842106
0.6181003872866868,0.9383119114965232,0.7495029017173132,0.7909862414812909,0.6354096847279874,0.5909227366527033,0.48357142857142854,0.6832142857142858,0.6832142857142858,0.8,0.6898305084745764,0.6703947368421053
