0.5641332358416692,0.850677059584028,0.6584091292381054,0.5480902235855564,0.6301070032871855,0.6835714285714285,0.9464285714285714,0.775,0.6644067796610169,0.7203947368421053
0.7308716089658197,0.9256056651546238,0.8556396034575291,0.6624174917491749,0.7599481758654061,0.7290965083494295,0.5578571428571428,0.8014285714285714,0.8035714285714285,0.69,0.8050847457627119,0.8098684210526317
